id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_garage,sqft_patio,yr_built,yr_renovated,lat,long,street address,city,zipcode,floodzones in zipcode,area flood score 1,area flood score 2,avg area flood score,price,grade score,has_basement,on_waterfront,near_greenbelt,view score,condition score,sqft_basement,nuisance
5422210210,2021-07-05,5,4.0,3980,6746,2.0,3980,560,200,2021,0,47.57177,-122.02936000000001,4091 233rd Pl SE,Sammamish,98075,"['AE', 'X', 'A', 'C']",2.25,2.0,2.125,2050000.0,9,0,0,0,0,3,0.0,0
1180000100,2022-03-15,3,1.5,1120,7000,1.0,1120,260,300,1953,1999,47.502095000000004,-122.226175,8428 South 113th Street,Seattle,98178,"['X', 'AE']",2.5,2.0,2.25,600000.0,7,1,0,0,2,4,,0
8563240080,2021-07-08,4,2.5,2090,10459,1.0,1280,580,240,1979,0,47.33651,-122.28513500000001,29607 39th Place South,Auburn,98001,"['X', 'AE', 'A', 'AH', 'C']",2.4,2.2,2.3,625000.0,7,1,0,0,0,4,,0
7967650030,2021-06-28,3,2.5,3060,9894,2.0,3060,690,390,2001,0,47.349940000000004,-122.28435,28022 39th Avenue South,Auburn,98001,"['X', 'AE', 'A', 'AH', 'C']",2.4,2.2,2.3,740000.0,8,0,0,0,0,4,0.0,0
6021501005,2022-03-10,4,2.0,2420,4400,1.0,1210,0,0,1940,0,47.689545,-122.38678999999999,8327 Jones Avenue Northwest,Seattle,98117,"['X', 'A']",2.5,2.0,2.25,1300000.0,8,1,0,0,0,4,,0
7547300935,2021-08-23,4,2.0,1920,3399,1.0,960,0,170,1918,0,47.569425,-122.356155,3825 17th Avenue Southwest,Seattle,98106,"['X', 'AE']",2.5,2.0,2.25,650000.0,7,1,0,0,0,3,,1
7328600170,2021-08-06,4,2.5,2320,6910,2.0,2320,620,80,2004,0,47.329370000000004,-122.20862,9993 Southeast 304th Court,Auburn,98092,"['X', 'A', 'AE', 'AHB', 'A01', 'C', 'AH']",2.5714285714285716,2.4285714285714284,2.5,690000.0,9,0,0,0,0,3,0.0,0
8700100450,2022-05-02,4,2.5,2130,7087,1.0,1270,440,240,1989,0,47.36164,-122.19008999999998,11236 Southeast 268th Street,Kent,98030,"['X', 'AE', 'AH']",2.6666666666666665,2.333333333333333,2.5,731000.0,7,1,0,0,0,4,,0
7335400100,2021-09-14,3,1.0,1111,6718,1.0,1111,350,0,1959,0,47.307235,-122.215845,20 K Street Southeast,Auburn,98002,"['X', 'AH', 'AE', 'AHB', 'C', 'AO']",2.5,2.333333333333333,2.416666666666667,380000.0,7,0,0,0,0,4,0.0,0
8952900006,2021-07-13,3,3.0,2530,9844,2.0,1860,0,290,2006,0,47.54958,-122.26572,5237 South Juneau Street,Seattle,98118,['X'],2.0,1.0,1.5,1775000.0,10,1,0,0,3,3,,0
6790600700,2022-01-11,4,2.5,2070,9000,1.0,1550,380,60,1963,0,47.39475,-122.30553,23209 21st Avenue South,Des Moines,98198,"['X', 'A', 'AE', 'C', 'VE']",2.4,2.2,2.3,630000.0,7,1,0,0,0,5,,0
3416600805,2021-06-14,4,3.5,2650,4000,2.0,2650,240,480,2020,0,47.600654999999996,-122.29478,200 29th Avenue South,Seattle,98144,['X'],2.0,1.0,1.5,1850000.0,10,0,0,0,0,3,0.0,0
114100071,2021-11-12,3,1.0,1370,10711,1.0,1370,0,560,1962,0,47.7704,-122.23958999999999,19524 75th Avenue Northeast,Kenmore,98028,"['AE', 'X', 'A']",2.6666666666666665,2.333333333333333,2.5,629950.0,7,0,0,0,0,3,0.0,0
2420069297,2022-04-04,2,1.0,860,10320,1.0,860,0,0,1962,0,47.20432,-121.99471499999999,1420 Franklin Street,Enumclaw,98022,"['A', 'X', 'D', 'AE', 'C']",2.0,1.8,1.9,450000.0,7,0,0,0,0,3,0.0,0
721049144,2021-07-01,4,3.0,2520,10454,1.0,1630,0,290,1958,0,47.3234,-122.34323,616 Southwest 312th Street,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,600000.0,8,1,0,0,0,4,,0
824069081,2022-04-13,4,2.0,1700,15707,2.0,1700,300,480,1958,0,47.58684,-122.07339499999999,2527 200th Avenue Southeast,Sammamish,98075,"['AE', 'X', 'A', 'C']",2.25,2.0,2.125,1200000.0,7,0,0,0,0,4,0.0,0
930000366,2021-11-23,4,2.5,2500,9792,2.0,1670,730,510,1984,0,47.717459999999996,-122.36268000000001,12045 4th Avenue Northwest,Seattle,98177,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,1600000.0,9,1,0,0,2,3,,0
1202000055,2022-03-03,3,1.0,1460,4000,1.5,1460,0,0,1941,0,47.30487,-122.21855,311 I Street Southeast,Auburn,98002,"['X', 'AH', 'AE', 'AHB', 'C', 'AO']",2.5,2.333333333333333,2.416666666666667,280000.0,6,0,0,0,0,4,0.0,0
3259600420,2021-06-29,5,2.5,2710,6013,2.0,2710,460,370,2015,0,47.480295,-122.110545,13710 174th Avenue Southeast,Renton,98059,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,1155000.0,8,0,0,1,0,3,0.0,0
126049203,2021-06-23,3,3.0,1910,12397,1.0,1460,570,260,1978,0,47.766815,-122.24852,6821 Northeast 191st Street,Kenmore,98028,"['AE', 'X', 'A']",2.6666666666666665,2.333333333333333,2.5,690000.0,8,1,0,0,0,4,,0
1138000740,2021-06-29,3,2.0,1150,7215,1.0,1150,0,130,1972,0,47.7119,-122.2118,9771 Northeast 124th Place,Kirkland,98034,['X'],2.0,1.0,1.5,839000.0,7,0,0,0,0,4,0.0,0
1225039005,2022-03-30,2,3.5,1930,848,3.0,1530,0,190,2021,0,47.6677,-122.3684,5318 9th Avenue Northwest,Seattle,98107,"['X', 'C']",1.5,1.0,1.25,1210000.0,9,1,0,0,0,3,,0
2423029020,2022-03-10,6,2.5,3490,46888,1.5,3490,500,100,1956,0,47.463229999999996,-122.4982,12609 Southwest 158th Street,Vashon,98070,"['A', 'X', 'C', 'AE', 'B']",2.2,2.0,2.1,1380000.0,9,0,0,0,2,3,0.0,0
2895850770,2022-01-26,3,3.5,1720,1861,2.0,1410,390,120,2021,0,47.51397,-122.34851,1060 Southwest 100th Street,Seattle,98106,"['X', 'AE']",2.5,2.0,2.25,696388.0,8,1,0,0,0,3,,1
8562850090,2021-07-20,4,2.0,2480,7928,2.0,2280,500,150,1972,0,47.664595,-122.151693,6509 141st Place Northeast,Redmond,98052,"['AE', 'X', 'A', 'A06', 'B']",2.6,2.4,2.5,1500000.0,8,1,0,0,0,4,,0
1422260470,2021-11-30,5,3.0,3240,6600,2.0,3240,620,440,2022,0,47.47789,-121.7358,3021 Southeast 14th Way,North Bend,98045,"['AE', 'AO', 'X', 'AOB', 'D', 'C', 'A', 'AH', 'A05', 'B', 'A09', 'AHB', 'A06', 'A03']",2.5714285714285716,2.5,2.5357142857142856,1221749.0,9,0,0,0,0,3,0.0,0
2407900130,2021-08-09,3,2.5,1860,3800,2.0,1860,420,370,2006,0,47.47983,-122.12945500000001,311 Yakima Place Southeast,Renton,98059,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,780000.0,7,0,0,0,0,3,0.0,0
7137910190,2022-04-21,3,2.0,1310,6359,1.0,1310,440,0,1993,0,47.318709999999996,-122.169615,12928 Southeast 317th Court,Auburn,98092,"['X', 'A', 'AE', 'AHB', 'A01', 'C', 'AH']",2.5714285714285716,2.4285714285714284,2.5,590000.0,7,0,0,0,0,3,0.0,0
8584400115,2021-06-14,3,2.0,1250,4400,1.0,1250,0,0,1952,0,47.65704,-122.35725500000001,4120 1st Avenue Northwest,Seattle,98107,"['X', 'C']",1.5,1.0,1.25,917100.0,7,0,0,0,0,4,0.0,0
2112701190,2021-07-23,2,1.5,1170,6000,1.0,910,0,20,1918,0,47.53481,-122.35478,7520 16th Avenue Southwest,Seattle,98106,"['X', 'AE']",2.5,2.0,2.25,540000.0,6,1,0,0,0,5,,1
4307310040,2021-08-31,3,2.5,1680,3914,2.0,1680,460,60,2003,0,47.48375,-122.18131000000001,131 Glennwood Place Northeast,Renton,98056,"['X', 'AE']",2.5,2.0,2.25,657150.0,7,0,0,0,0,3,0.0,0
9577800260,2021-08-06,4,2.0,1550,4950,1.0,1110,0,0,1925,0,47.579065,-122.378725,3711 Southwest Lander Street,Seattle,98126,"['X', 'C']",1.5,1.0,1.25,817000.0,7,1,0,0,0,3,,0
6181700615,2022-01-04,3,1.0,2060,8524,1.0,1510,590,460,1973,0,47.76093,-122.25913999999999,6226 Northeast 182nd Street,Kenmore,98028,"['AE', 'X', 'A']",2.6666666666666665,2.333333333333333,2.5,815000.0,7,1,0,0,1,3,,0
179001540,2022-05-17,2,1.0,1420,9000,1.0,1420,0,0,1960,0,47.49385,-122.27318000000001,12211 49th Avenue South,Tukwila,98178,"['X', 'AE']",2.5,2.0,2.25,250000.0,4,0,0,0,0,3,0.0,0
322059151,2021-09-14,3,1.0,1240,26000,1.0,1240,0,340,1945,0,47.41934000000001,-122.14806000000002,14434 Southeast 204th Place,Kent,98042,"['X', 'A', 'AE']",2.6666666666666665,2.333333333333333,2.5,334800.0,6,0,0,0,0,4,0.0,0
9264920510,2021-08-19,4,3.5,1850,13783,2.0,1850,460,0,1986,2018,47.31488,-122.34597,32201 8th Avenue Southwest,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,620000.0,8,0,0,0,0,3,0.0,1
1459920060,2022-04-25,4,2.5,2491,5700,2.0,2491,606,60,2010,0,47.37543,-122.16185,13421 Southeast 252nd Street,Kent,98042,"['X', 'A', 'AE']",2.6666666666666665,2.333333333333333,2.5,689700.0,7,0,0,0,0,3,0.0,0
2921700435,2021-06-30,3,1.0,1710,6581,1.5,1170,0,0,1941,0,47.68971,-122.3718,8333 12th Avenue Northwest,Seattle,98117,"['X', 'A']",2.5,2.0,2.25,1180000.0,7,1,0,0,0,3,,0
2508800170,2022-01-10,4,2.5,1830,8238,2.0,1830,660,0,1994,0,47.4193,-122.18043999999999,20403 121st Way Southeast,Kent,98031,"['X', 'AE', 'A', 'C']",2.25,2.0,2.125,787000.0,8,0,0,0,0,3,0.0,0
8656300365,2021-07-30,3,2.5,1460,13816,2.0,1460,420,80,1998,0,47.65533,-121.91272,31922 Northeast 55th Street,Carnation,98014,"['AE', 'X', 'AO', 'C', 'AOB', 'A', 'A05', 'A06']",2.625,2.5,2.5625,610000.0,7,0,0,0,0,3,0.0,0
9376300635,2021-06-16,4,1.0,1570,2500,1.0,1050,0,0,1910,0,47.68821,-122.37071999999999,8045 11th Avenue Northwest,Seattle,98117,"['X', 'A']",2.5,2.0,2.25,825000.0,7,1,0,0,0,3,,0
1121059066,2022-03-29,4,3.0,2370,51682,2.0,1560,0,730,1974,0,47.31919,-122.12477,16302 Southeast Auburn-Black Diamond Road,Auburn,98092,"['X', 'A', 'AE', 'AHB', 'A01', 'C', 'AH']",2.5714285714285716,2.4285714285714284,2.5,899900.0,8,1,0,0,0,5,,1
2926049566,2021-10-08,3,2.5,1381,1666,2.0,1085,175,0,2007,0,47.71089,-122.32048,11316 8th Ave NE,Seattle,98125,"['X', 'AE', 'A', 'C']",2.25,2.0,2.125,653550.0,8,1,0,0,0,3,,0
4316700170,2021-09-27,4,1.0,1260,6384,1.5,1260,0,50,1912,0,47.53849,-122.39424,7205 Wright Avenue Southwest,Seattle,98136,"['X', 'A']",2.5,2.0,2.25,800000.0,7,1,0,0,0,3,,0
7519001360,2021-08-09,4,1.5,2110,5200,1.5,1620,160,50,1947,0,47.686735,-122.365175,641 Northwest 80th Street,Seattle,98117,"['X', 'A']",2.5,2.0,2.25,933250.0,7,1,0,0,0,3,,1
7283900019,2022-03-31,3,3.0,2040,8162,1.0,1240,550,130,1989,0,47.76382,-122.35043999999999,18518 Fremont Avenue North,Shoreline,98133,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,975000.0,8,1,0,0,0,3,,0
9363600100,2021-10-19,5,4.5,3530,5000,2.5,3530,0,590,1904,0,47.603895,-122.293405,220 30th Avenue,Seattle,98122,['X'],2.0,1.0,1.5,2200000.0,9,1,0,0,0,5,,0
9353301160,2022-03-30,3,2.0,1010,10726,1.0,1010,360,50,1962,0,47.49353,-122.134855,12211 155th Avenue Southeast,Renton,98059,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,758000.0,7,0,0,0,0,4,0.0,0
2426059119,2021-11-08,3,2.0,2170,45161,1.0,2170,610,370,1987,0,47.72942000000001,-122.11612,14315 168th Avenue Northeast,Woodinville,98072,"['X', 'AE']",2.5,2.0,2.25,1650000.0,9,0,0,0,0,4,0.0,0
8035600290,2021-09-20,3,2.5,2500,8215,2.0,2500,530,0,1990,0,47.412409999999994,-122.20398999999999,21208 103rd Avenue Southeast,Kent,98031,"['X', 'AE', 'A', 'C']",2.25,2.0,2.125,775000.0,8,0,0,0,0,5,0.0,0
2473003090,2022-05-31,4,3.0,2860,13432,2.0,2860,470,130,1967,0,47.453309999999995,-122.14565,14522 Southeast 167th Street,Renton,98058,"['AE', 'X', 'A', 'A05', 'C', 'A07', 'B']",2.4285714285714284,2.2857142857142856,2.3571428571428568,1175000.0,8,0,0,0,0,4,0.0,0
9304300230,2021-08-19,4,4.0,2530,7200,2.0,2530,620,110,2003,0,47.736205,-122.35251000000001,510 North 148th Street,Shoreline,98133,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,985000.0,8,0,0,0,0,3,0.0,0
5100402662,2021-10-21,3,2.0,2360,7250,1.5,1370,0,0,1938,0,47.694245,-122.31896,830 Northeast 90th Street,Seattle,98115,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,1500000.0,7,1,0,0,0,5,,0
1137301520,2022-02-16,3,2.5,3350,43560,2.0,3350,600,650,1984,0,47.73603,-122.0831,14645 191st Avenue Northeast,Woodinville,98072,"['X', 'AE']",2.5,2.0,2.25,2660000.0,9,0,0,0,0,5,0.0,0
6865200577,2021-12-16,3,2.0,1480,5000,1.5,1480,0,90,1919,0,47.663090000000004,-122.34329,1206 North 47th Street,Seattle,98103,['X'],2.0,1.0,1.5,1200000.0,7,1,0,0,0,3,,1
8165100005,2021-09-21,4,2.0,2420,10028,1.0,1210,0,430,1953,0,47.777395,-122.36625500000001,20324 8th Avenue Northwest,Shoreline,98177,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,760000.0,7,1,0,0,0,4,,1
8731980850,2021-08-05,3,2.5,2260,7800,1.0,1610,620,100,1973,0,47.317640000000004,-122.37765,31643 36th Avenue Southwest,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,570000.0,8,1,0,0,0,4,,0
1102001191,2021-12-09,4,4.5,3990,23103,2.0,3990,620,390,1916,1963,47.544685,-122.26096499999998,5721 South Eddy Street,Seattle,98118,['X'],2.0,1.0,1.5,1807500.0,10,1,0,0,2,3,,0
3278600210,2022-05-13,3,2.5,2190,3929,2.0,2190,0,80,2007,0,47.549765,-122.372565,5909 31st Avenue Southwest,Seattle,98126,"['X', 'C']",1.5,1.0,1.25,875000.0,7,0,0,0,0,3,0.0,0
3261010010,2021-11-02,3,3.0,2450,10200,1.0,1410,480,540,1977,0,47.70374,-122.2348,8003 Northeast 115th Way,Kirkland,98034,['X'],2.0,1.0,1.5,1180000.0,8,1,0,0,0,4,,0
4324500360,2022-03-02,3,1.5,1620,7700,1.0,1620,520,0,1961,0,47.38112,-122.28824499999999,24532 35th Avenue South,Kent,98032,"['X', 'AE', 'AHB', 'AH', 'C', 'A', 'VE']",2.5714285714285716,2.4285714285714284,2.5,549950.0,7,1,0,0,0,5,,0
5070000160,2022-04-06,3,1.0,1170,9000,1.0,1170,560,100,1963,0,47.44665,-122.21311999999999,400 South 37th Street,Renton,98055,"['X', 'AHB', 'AE']",2.6666666666666665,2.333333333333333,2.5,480000.0,7,0,0,0,0,3,0.0,0
2193310630,2022-05-24,3,2.0,1610,11521,1.0,1250,440,270,1983,0,47.693259999999995,-122.09728999999999,18210 Northeast 103rd Court,Redmond,98052,"['AE', 'X', 'A', 'A06', 'B']",2.6,2.4,2.5,1050000.0,8,1,0,0,0,4,,1
4405600165,2021-07-30,3,1.0,1080,11875,1.0,1080,0,130,1941,1986,47.28087,-122.34698999999999,35665 9th Avenue Southwest,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,375000.0,6,0,0,0,0,4,0.0,0
422059008,2021-09-03,1,1.0,530,179609,1.0,530,0,50,1951,0,47.42215,-122.18593999999999,11619 Southeast 200th Street,Kent,98031,"['X', 'AE', 'A', 'C']",2.25,2.0,2.125,455000.0,5,0,0,0,0,3,0.0,0
3971700904,2022-04-18,4,2.0,2320,5400,1.0,1160,0,190,1958,0,47.77335,-122.32417,19840 5th Avenue Northeast,Shoreline,98155,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,768000.0,7,1,0,0,0,4,,1
7689600580,2022-01-21,2,1.0,730,8760,1.0,730,0,0,1943,0,47.48945,-122.24492,7033 South 126th Street,Seattle,98178,"['X', 'AE']",2.5,2.0,2.25,395000.0,6,0,0,0,0,3,0.0,0
984000460,2021-12-08,4,3.0,2030,8062,1.0,1300,520,290,1967,0,47.433859999999996,-122.172025,12542 Southeast 188th Place,Renton,98058,"['AE', 'X', 'A', 'A05', 'C', 'A07', 'B']",2.4285714285714284,2.2857142857142856,2.3571428571428568,700000.0,7,1,0,0,0,4,,0
1962200255,2021-11-04,4,2.0,2180,5115,2.0,2180,0,300,1914,1978,47.64911,-122.31963999999999,3121 Fuhrman Avenue East,Seattle,98102,['X'],2.0,1.0,1.5,1100000.0,8,0,0,0,2,3,0.0,1
8730100065,2021-08-18,3,1.0,1100,8779,1.5,1100,290,70,1955,0,47.76795,-122.32605,321 Northeast 192nd Street,Shoreline,98155,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,695000.0,7,0,0,0,0,3,0.0,1
2926049004,2021-07-01,3,2.0,2300,8214,1.0,1350,400,390,1919,1952,47.705405,-122.31745500000001,10512 Roosevelt Way Northeast,Seattle,98125,"['X', 'AE', 'A', 'C']",2.25,2.0,2.125,839000.0,7,1,0,0,0,3,,1
2115200155,2021-08-23,3,2.5,2110,2654,2.0,2110,400,80,2008,0,47.53501,-122.34836999999999,918 Southwest Austin Street,Seattle,98106,"['X', 'AE']",2.5,2.0,2.25,750000.0,8,0,0,0,0,3,0.0,0
7010700170,2021-06-28,6,3.0,3420,12678,1.0,1920,500,280,1971,0,47.65895,-122.39391,4326 29th Avenue West,Seattle,98199,"['X', 'A']",2.5,2.0,2.25,1750000.0,8,1,0,0,3,4,,0
1651900220,2021-06-16,5,3.0,3390,20115,1.0,2510,730,40,1977,0,47.63224500000001,-122.226347,8525 Northeast 25th Street,Clyde Hill,98004,"['X', 'AE']",2.5,2.0,2.25,2875000.0,10,1,0,0,0,3,,1
3797001804,2021-11-24,3,1.5,1570,4500,1.5,1130,0,130,1907,0,47.684245000000004,-122.34817,736 North 76th Street,Seattle,98103,['X'],2.0,1.0,1.5,1012878.0,7,1,0,0,0,3,,0
9320900100,2021-08-25,4,2.0,1360,3345,1.5,1360,0,100,1970,0,47.302875,-122.36593,33411 26th Avenue Southwest,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,365500.0,6,0,0,0,0,4,0.0,0
5093300640,2022-02-09,3,2.0,1580,5648,1.0,1280,320,230,1946,0,47.586484999999996,-122.245535,2744 68th Avenue Southeast,Mercer Island,98040,['X'],2.0,1.0,1.5,1700000.0,7,1,0,0,3,4,,0
4343800090,2022-04-12,2,2.0,1930,7250,1.0,1000,0,220,1952,0,47.72036,-122.35005,12526 Fremont Avenue North,Seattle,98133,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,942000.0,7,1,0,0,2,3,,0
2642500110,2022-06-02,4,2.5,3200,4990,2.0,3200,480,120,2017,0,47.364055,-122.10700000000001,26515 176th Place Southeast,Covington,98042,"['X', 'A', 'AE']",2.6666666666666665,2.333333333333333,2.5,849000.0,8,0,0,0,0,3,0.0,0
4139440720,2021-07-20,4,2.5,2730,9121,2.0,2730,680,40,1993,0,47.551445,-122.12,16489 Southeast 57th Place,Bellevue,98006,"['X', 'AE', 'A']",2.6666666666666665,2.333333333333333,2.5,1800000.0,10,0,0,1,0,3,0.0,0
8576070720,2021-08-24,4,2.5,3300,6049,2.0,3300,400,330,2021,0,47.301905,-122.035395,33566 Poplar Ave SE,Black Diamond,98010,"['X', 'C']",1.5,1.0,1.25,929990.0,8,0,0,0,0,3,0.0,0
6679000010,2021-07-31,3,2.5,1560,5116,2.0,1560,420,40,2004,0,47.383385,-122.02493,23715 Southeast 243rd Place,Maple Valley,98038,"['AE', 'X', 'A05', 'B', 'A', 'C', 'A01']",2.4285714285714284,2.2857142857142856,2.3571428571428568,610000.0,7,0,0,0,0,3,0.0,0
603001555,2021-10-21,3,1.0,1140,9838,1.0,1140,0,340,1942,0,47.518359999999994,-122.28275,9341 Carkeek Drive South,Seattle,98118,['X'],2.0,1.0,1.5,250000.0,7,0,0,0,0,3,0.0,1
2316800090,2021-07-15,5,2.5,3070,6578,2.0,3070,580,60,2003,0,47.49273,-122.141015,643 Orcas Court Northeast,Renton,98059,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,1150000.0,9,0,0,0,0,3,0.0,0
8832900400,2021-10-01,3,2.0,2300,10911,1.0,2300,460,310,1956,0,47.76096,-122.26666999999999,5814 Northeast 182nd Street,Kenmore,98028,"['AE', 'X', 'A']",2.6666666666666665,2.333333333333333,2.5,1067250.0,7,0,0,0,0,4,0.0,0
2771101139,2021-08-07,3,2.0,1480,910,3.0,1480,0,550,2017,0,47.654540000000004,-122.38536,3823 Gilman Avenue West,Seattle,98199,"['X', 'A']",2.5,2.0,2.25,805000.0,9,0,0,0,0,3,0.0,1
8092700430,2021-08-24,3,2.0,1600,9600,1.5,1600,350,130,1975,0,47.365475,-122.11658,16825 Southeast 264th Street,Covington,98042,"['X', 'A', 'AE']",2.6666666666666665,2.333333333333333,2.5,450000.0,6,0,0,0,0,3,0.0,0
7893805190,2022-03-08,4,2.0,1650,9000,1.0,1300,0,120,1956,0,47.41307000000001,-122.33313000000001,21011 2nd Avenue South,Des Moines,98198,"['X', 'A', 'AE', 'C', 'VE']",2.4,2.2,2.3,605000.0,7,1,0,0,0,3,,0
3324069036,2021-10-04,2,1.0,970,84506,1.0,970,0,0,1910,0,47.52608,-122.04071,375 Mine Hill Road Southwest,Issaquah,98027,"['AE', 'X', 'AO', 'A', 'A04', 'C', 'B', 'AOB', 'A02']",2.5555555555555562,2.4444444444444446,2.5,980000.0,5,1,0,0,0,3,,0
6646200150,2022-05-10,4,3.5,2500,12776,2.0,1840,450,780,1994,0,47.62643,-122.04296000000001,1824 223rd Place Northeast,Sammamish,98074,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,1575000.0,9,1,0,1,0,3,,0
984100420,2021-10-12,4,2.0,2000,8925,1.0,1300,550,140,1968,0,47.434185,-122.17165,12605 Southeast 187th Place,Renton,98058,"['AE', 'X', 'A', 'A05', 'C', 'A07', 'B']",2.4285714285714284,2.2857142857142856,2.3571428571428568,655000.0,7,1,0,0,0,4,,0
3275110010,2021-06-18,4,2.5,2360,4156,2.0,2360,380,360,2018,0,47.775059999999996,-122.22556999999999,20304 85th Place Northeast,Bothell,98011,"['X', 'C', 'A06', 'AE']",2.25,2.0,2.125,1035000.0,8,0,0,0,0,3,0.0,0
9485700185,2021-12-06,5,2.0,1820,2657,1.0,1010,200,50,1927,0,47.52783,-122.3606,8445A Delridge Way SW,Seattle,98106,"['X', 'AE']",2.5,2.0,2.25,659950.0,7,1,0,0,0,5,,1
3034200177,2021-07-19,4,2.0,1590,7150,1.5,1590,0,0,1953,0,47.721779999999995,-122.33188,2159 North 128th Street,Seattle,98133,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,600000.0,7,0,0,0,0,3,0.0,0
2923099037,2021-07-26,3,1.0,1080,19770,1.5,1080,0,310,1968,0,47.44477,-121.67468999999998,49927 SE 171st St,North Bend,98045,"['AE', 'AO', 'X', 'AOB', 'D', 'C', 'A', 'AH', 'A05', 'B', 'A09', 'AHB', 'A06', 'A03']",2.5714285714285716,2.5,2.5357142857142856,725000.0,6,0,1,0,2,4,0.0,1
7135520940,2022-04-07,5,3.5,3190,8814,2.0,2420,700,370,1989,0,47.529895,-122.143102,8012 148th Ave SE,Newcastle,98059,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,2060000.0,9,1,0,1,0,4,,0
7686201930,2021-09-24,3,1.0,1320,6815,1.0,1320,330,0,1955,0,47.422979999999995,-122.31761000000002,1238 S 200th St,SeaTac,98148,"['X', 'C', 'A']",2.0,1.6666666666666667,1.8333333333333333,1102000.0,7,0,0,0,0,5,0.0,1
6120700010,2021-11-10,3,2.0,2500,18314,1.5,1980,620,600,1973,0,47.45058,-122.34908999999999,16915 11th Place Southwest,Normandy Park,98166,"['X', 'A', 'AE', 'AO', 'VE', 'C', 'A03']",2.5714285714285716,2.4285714285714284,2.5,916250.0,8,1,0,0,0,4,,0
1788700280,2022-05-02,2,1.0,810,8700,1.0,810,260,0,1959,0,47.326229999999995,-122.3474,838 Southwest 308th Street,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,270000.0,6,0,0,0,0,3,0.0,0
5249803175,2021-12-03,4,2.0,2140,7200,1.0,1630,290,40,1955,0,47.55758,-122.27103999999999,4921 50th Avenue South,Seattle,98118,['X'],2.0,1.0,1.5,714000.0,8,1,0,0,1,3,,1
5561200200,2021-06-12,3,2.5,2140,35100,1.0,1560,480,530,1976,0,47.46902,-121.997735,25640 Southeast 149th Street,Issaquah,98027,"['AE', 'X', 'AO', 'A', 'A04', 'C', 'B', 'AOB', 'A02']",2.5555555555555562,2.4444444444444446,2.5,1000000.0,8,1,0,0,0,4,,0
8576050670,2021-08-30,5,3.0,3240,7007,2.0,3240,470,230,2021,0,47.30419000000001,-122.02422,33233 Glacier Avenue Southeast,Black Diamond,98010,"['X', 'C']",1.5,1.0,1.25,724341.0,8,0,0,0,0,3,0.0,0
226049043,2021-06-10,2,1.0,960,6377,1.0,960,310,70,1958,0,47.768685,-122.26456999999999,19337 61st Avenue Northeast,Kenmore,98028,"['AE', 'X', 'A']",2.6666666666666665,2.333333333333333,2.5,582600.0,7,0,0,0,0,4,0.0,1
7515000047,2021-10-12,2,1.0,770,3189,1.0,770,290,80,1952,0,47.69255,-122.37175500000001,8717 12th Avenue Northwest,Seattle,98117,"['X', 'A']",2.5,2.0,2.25,925000.0,6,0,0,0,0,3,0.0,0
1310440080,2022-04-05,5,3.0,2650,6163,2.0,2650,460,90,1998,0,47.434785,-122.11178999999998,18667 172nd Place Southeast,Renton,98058,"['AE', 'X', 'A', 'A05', 'C', 'A07', 'B']",2.4285714285714284,2.2857142857142856,2.3571428571428568,1120000.0,9,0,0,0,0,4,0.0,0
2770601547,2021-11-23,3,3.5,1490,1514,3.0,1320,360,100,2003,0,47.65079,-122.38481000000002,3451A 22nd Ave W,Seattle,98199,"['X', 'A']",2.5,2.0,2.25,860000.0,8,1,0,0,0,3,,0
8732020790,2021-10-07,4,2.5,2540,7800,1.5,2540,500,100,1978,0,47.312655,-122.38811499999998,4248 Southwest 323rd Street,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,550000.0,8,0,0,0,0,4,0.0,0
